Fornitore;Articolo;OrAcq - Data Prevista Evasione;OrAcq - Data Effettiva Evasione;OrAcq - Numero Documento;Causale Documento;Pagamento Documento;Riga Evasa;OrAcq - Importo Generale 1;OrAcq - Importo Generale da evadere 1;OrAcq - Importo Generale Evaso 1
;TEC-6923/00;08 feb 2022;09 feb 2022;2191;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;330,00;0,00;330,00
;;20 feb 2022;25 feb 2022;246;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;484,00;0,00;484,00
;;13 apr 2022;Non definito;246;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;536,80;536,80;0,00
;TEC-LN035;18 apr 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;319,60;319,60;0,00
;;20 mag 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;346,80;346,80;0,00
;TEC-LN036;18 apr 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;275,40;275,40;0,00
;;03 mag 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;275,40;275,40;0,00
;TEC-TAN010;18 apr 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;300,00;300,00;0,00
;;20 mag 2022;Non definito;77;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;210,00;210,00;0,00
TECHNOPARTNER S.r.l.;TEC-F43KR3500ZA01K;11 feb 2022;09 feb 2022;192;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;840,00;0,00;840,00
;;04 lug 2022;Non definito;1929;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;240,00;240,00;0,00
;TEC-EX71TSFK25U2-1000-00;15 nov 2021;02 dic 2021;1757;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;1.020,60;0,00;1.020,60
;;03 mar 2022;04 mar 2022;1566;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;113,40;0,00;113,40
;TEC-TPFJ04431672517;04 apr 2022;Non definito;1521;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;278,40;278,40;0,00
;TEC-TPFJ26435404027;08 set 2021;09 set 2021;1521;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;46,85;0,00;46,85
;;03 feb 2022;09 feb 2022;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;56,73;0,00;56,73
;;04 feb 2022;09 feb 2022;1894;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;46,85;0,00;46,85
;;02 mag 2022;Non definito;2328;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;21,23;21,23;0,00
;;;;353;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;48,13;48,13;0,00
;;;;397;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;37,60;37,60;0,00
;TEC-TPFJ26436657027;12 nov 2021;19 nov 2021;1757;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;64,00;0,00;64,00
;TEC-TPFJ26435400027;26 ott 2021;27 ott 2021;1825;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;72,60;0,00;72,60
;;03 dic 2021;07 dic 2021;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;55,00;0,00;55,00
;;20 gen 2022;21 gen 2022;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;55,00;0,00;55,00
;;03 feb 2022;09 feb 2022;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;55,00;0,00;55,00
;;04 apr 2022;Non definito;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;64,35;64,35;0,00
;;;;48;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;4,13;4,13;0,00
;;03 giu 2022;Non definito;2085;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;77,55;77,55;0,00
;;04 lug 2022;Non definito;48;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;5,78;5,78;0,00
;TEC-TPFJ04431642517;17 gen 2022;21 gen 2022;1757;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;134,00;0,00;134,00
;TEC-1EHG1-2;17 gen 2022;21 gen 2022;2147;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;491,18;0,00;491,18
;;03 feb 2022;09 feb 2022;2147;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;610,98;0,00;610,98
;;03 mar 2022;10 mar 2022;254;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;855,40;0,00;855,40
;;09 mar 2022;10 mar 2022;2147;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;251,58;0,00;251,58
;;28 mar 2022;10 mar 2022;254;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa parzialmente;366,60;97,76;268,84
;;03 apr 2022;Non definito;2147;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;239,60;239,60;0,00
;;04 apr 2022;Non definito;254;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;488,80;488,80;0,00
;;03 mag 2022;Non definito;2147;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;131,78;131,78;0,00
;;;;2198;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;119,80;119,80;0,00
;;;;254;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Aperta;488,80;488,80;0,00
;TEC-20MV1MOD;10 feb 2022;04 mar 2022;1757;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;6.110,00;0,00;6.110,00
;TEC-3ESK1;17 gen 2022;21 gen 2022;1521;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;889,92;0,00;889,92
;TEC-TPIT2 A-6010-HS CUT;25 nov 2021;02 dic 2021;1689;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;94,86;0,00;94,86
;TEC-BR/USL-256UNC-T*;19 nov 2021;10 nov 2021;1527;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;660,00;0,00;660,00
;TEC-FUORI MAGAZZINO;25 nov 2021;02 dic 2021;1689;Ordine a Fornitore;Ricevuta Bancaria 90 df fm+10;Evasa;170,00;0,00;170,00
TEXAS INSTRUMENTS EMEA SALES GmbH;TEC-LM2736YMK;19 gen 2022;25 gen 2022;28;Ordine a Fornitore;Non Disponibile;Evasa;252,69;0,00;252,69
TME ITALIA SRL;TEC-DLW5BTM101SQ2L;07 set 2021;08 set 2021;1526;Ordine a Fornitore;Addebito su carta di credito;Evasa;16,84;0,00;16,84
;TEC-SN74AHCT125PW;03 gen 2022;11 gen 2022;2313;Ordine a Fornitore;Addebito su carta di credito;Evasa;143,88;0,00;143,88
;TEC-ST3232BTR;14 ott 2021;21 ott 2021;1789;Ordine a Fornitore;Addebito su carta di credito;Evasa;99,51;0,00;99,51
;;29 gen 2022;04 feb 2022;217;Ordine a Fornitore;Addebito su carta di credito;Evasa;198,85;0,00;198,85
;TEC-MHDCMR15-ULP;03 gen 2022;11 gen 2022;2313;Ordine a Fornitore;Addebito su carta di credito;Evasa;10,12;0,00;10,12
;;29 gen 2022;04 feb 2022;217;Ordine a Fornitore;Addebito su carta di credito;Evasa;366,69;0,00;366,69
;TEC-D45ZK25-K;09 feb 2022;16 feb 2022;285;Ordine a Fornitore;Addebito su carta di credito;Evasa;153,09;0,00;153,09
;TEC-78132;02 nov 2021;08 nov 2021;1906;Ordine a Fornitore;Addebito su carta di credito;Evasa;181,08;0,00;181,08
;TEC-LM393DT;29 gen 2022;04 feb 2022;217;Ordine a Fornitore;Addebito su carta di credito;Evasa;18,96;0,00;18,96
;TEC-LM27313XMF/NOPB;05 gen 2022;11 gen 2022;25;Ordine a Fornitore;Addebito su carta di credito;Evasa;256,00;0,00;256,00
;TEC-99 0430 24 04;13 gen 2022;18 gen 2022;87;Ordine a Fornitore;Addebito su carta di credito;Evasa;161,00;0,00;161,00
;TEC-39-29-9023;03 apr 2022;07 feb 2022;2313;Ordine a Fornitore;Addebito su carta di credito;Chiusa senza completa evasione;154,20;0,00;151,20
;TEC-ICK SMD A 10 SA;07 gen 2022;11 gen 2022;2236;Ordine a Fornitore;Addebito su carta di credito;Evasa;57,72;0,00;57,72
;TEC-BLM18KG601SN1D;20 set 2021;24 set 2021;1602;Ordine a Fornitore;Addebito su carta di credito;Evasa;3,20;0,00;3,20
;TEC-BLM21PG221SN1D;12 ott 2021;19 ott 2021;1768;Ordine a Fornitore;Addebito su carta di credito;Evasa;4,17;0,00;4,17
;;03 mar 2022;08 mar 2022;438;Ordine a Fornitore;Addebito su carta di credito;Evasa;10,32;0,00;10,32
;TEC-HA-016-M;19 gen 2022;25 gen 2022;133;Ordine a Fornitore;Addebito su carta di credito;Evasa;475,86;0,00;475,86
;TEC-FUORI MAGAZZINO;07 set 2021;08 set 2021;1526;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;20 set 2021;24 set 2021;1602;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;08 ott 2021;13 ott 2021;1735;Ordine a Fornitore;Addebito su carta di credito;Evasa;9,34;0,00;9,34
;;12 ott 2021;19 ott 2021;1768;Ordine a Fornitore;Addebito su carta di credito;Evasa;9,48;0,00;9,48
;;14 ott 2021;21 ott 2021;1789;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;02 nov 2021;08 nov 2021;1906;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;11 nov 2021;19 nov 2021;1992;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;03 gen 2022;11 gen 2022;2313;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;05 gen 2022;11 gen 2022;25;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;13 gen 2022;18 gen 2022;87;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;09 feb 2022;16 feb 2022;285;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;;03 mar 2022;08 mar 2022;438;Ordine a Fornitore;Addebito su carta di credito;Evasa;7,90;0,00;7,90
;TEC-BM00131;11 nov 2021;19 nov 2021;1992;Ordine a Fornitore;Addebito su carta di credito;Evasa;23,70;0,00;23,70
;TEC-ABS25-32.768KHZ-T;08 ott 2021;13 ott 2021;1735;Ordine a Fornitore;Addebito su carta di credito;Evasa;3.010,35;0,00;3.010,35
;;01 feb 2022;02 feb 2022;61;Ordine a Fornitore;Addebito su carta di credito;Evasa;523,28;0,00;523,28
;TEC-NUP2105L;07 set 2021;08 set 2021;1526;Ordine a Fornitore;Addebito su carta di credito;Evasa;13,20;0,00;13,20
;TEC-BC817-25,215;15 mar 2022;22 mar 2022;479;Ordine a Fornitore;Addebito su carta di credito;Evasa;210,14;0,00;210,14
;TEC-P6KE47CA;29 gen 2022;04 feb 2022;217;Ordine a Fornitore;Addebito su carta di credito;Evasa;18,49;0,00;18,49
;TEC-SM6T15A;15 mar 2022;22 mar 2022;479;Ordine a Fornitore;Addebito su carta di credito;Evasa;33,26;0,00;33,26
TTI ITALY S.r.l.;TEC-CES100uF25V-6x8D;11 feb 2022;12 feb 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;55,80;0,00;55,80
;TEC-CES10UF35V-4X5.4A;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;602,00;0,00;602,00
;;10 giu 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;1.978,00;1.978,00;0,00
;TEC-CES1uF50V-4x5A;12 lug 2022;Non definito;475;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;102,00;102,00;0,00
;;11 ott 2022;Non definito;475;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;102,00;102,00;0,00
;TEC-CES470uF16V-8x10F;04 feb 2022;18 feb 2022;1702;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;660,00;0,00;660,00
;;08 feb 2022;04 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;660,00;0,00;660,00
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;660,00;0,00;660,00
;;03 apr 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;660,00;660,00;0,00
;;10 mag 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;660,00;660,00;0,00
;;07 giu 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;660,00;660,00;0,00
;;12 lug 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;660,00;660,00;0,00
;TEC-0805YC475KAT2A;12 nov 2021;02 nov 2021;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;294,00;0,00;294,00
;;05 gen 2022;11 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;1.029,00;0,00;1.029,00
;TEC-CC100NF-50V-0402-X7R;31 gen 2022;31 gen 2022;79;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;33,00;0,00;33,00
;TEC-CC100NF-50V-0603-X7R;05 gen 2022;11 gen 2022;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;76,00;0,00;76,00
;;11 gen 2022;17 gen 2022;40;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;70,40;0,00;70,40
;;12 gen 2022;17 gen 2022;36;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;220,00;0,00;220,00
;;04 feb 2022;07 feb 2022;1702;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;98,80;0,00;98,80
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;190,00;0,00;190,00
;;10 mag 2022;Non definito;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;684,00;684,00;0,00
;;12 lug 2022;Non definito;343;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;7,60;7,60;0,00
;TEC-CC100NF-50V-1206-X7R;18 gen 2022;12 gen 2022;2315;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;32,00;0,00;32,00
;TEC-CC100PF-50V-0402-COG;31 gen 2022;31 gen 2022;79;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;19,00;0,00;19,00
;TEC-CC100PF-50V-0603-COG;12 apr 2022;04 mar 2022;36;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;30,40;0,00;30,40
;TEC-CC10nF-50V-0402-X7R;31 gen 2022;31 gen 2022;79;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;13,00;0,00;13,00
;TEC-CC10NF-50V-0603-X7R;03 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;18,80;0,00;18,80
;;08 mar 2022;25 feb 2022;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;18,80;0,00;18,80
;;10 mag 2022;16 feb 2022;2066;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;18,80;0,00;18,80
;;14 giu 2022;Non definito;96;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;9,20;9,20;0,00
;TEC-CC10pF-50V-0402-COG;08 mar 2022;Non definito;131;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Chiusa senza completa evasione;20,00;0,00;0,00
;TEC-CC10uF-16V-0603-X7R;12 gen 2022;17 gen 2022;29;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;232,00;0,00;232,00
;TEC-CC10uF-16V-0805-X7R;12 apr 2022;29 mar 2022;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;118,00;0,00;118,00
;TEC-CC10uF-25V-0603-X5R;11 ott 2021;12 ott 2021;1685;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;168,00;0,00;168,00
;TEC-CC10uF-25V-0805-X5R;07 dic 2021;07 dic 2021;2115;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;90,00;0,00;90,00
;TEC-CC10uF-25V-0805-X7R;12 nov 2021;02 nov 2021;1477;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;132,00;0,00;132,00
;TEC-CC10uF-6.3V-0603-X7R;05 gen 2022;11 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;48,00;0,00;48,00
;;07 gen 2022;12 gen 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;104,00;0,00;104,00
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;104,00;0,00;104,00
;;12 apr 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;208,00;208,00;0,00
;;10 giu 2022;Non definito;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;104,00;104,00;0,00
;TEC-CC10uF-6.3V-0805-X7R;05 gen 2022;11 gen 2022;2285;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;90,00;0,00;90,00
;TEC-CC12NF-50V-0603-COG;11 ott 2021;12 ott 2021;1685;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;64,00;0,00;64,00
;TEC-CC12PF-50V-0603-COG;19 gen 2022;25 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;20,80;0,00;20,80
;TEC-CC1NF-50V-0603-C0G;31 gen 2022;31 gen 2022;79;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;58,80;0,00;58,80
;TEC-CC1NF-50V-0603-X7R;07 gen 2022;12 gen 2022;2225;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;328,00;0,00;328,00
;TEC-CC1nF-50V-0805-1%;12 nov 2021;02 nov 2021;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;116,00;0,00;116,00
;TEC-CC1uF-16V-0603-X7R;12 nov 2021;02 nov 2021;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;30,00;0,00;30,00
;;21 gen 2022;25 gen 2022;36;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;30,00;0,00;30,00
;TEC-CC1uF-25V-0603-X7R;07 gen 2022;12 gen 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;144,00;0,00;144,00
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;172,80;0,00;172,80
;;10 mag 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;115,20;115,20;0,00
;;13 set 2022;Non definito;2179;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;28,80;28,80;0,00
;TEC-CC1uF-25V-0805-X7R;07 dic 2021;25 nov 2021;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;25,80;0,00;25,80
;;07 gen 2022;12 gen 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;51,60;0,00;51,60
;;03 mar 2022;08 mar 2022;2179;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;25,80;0,00;25,80
;;;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;25,80;0,00;25,80
;;12 apr 2022;29 mar 2022;425;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;25,80;0,00;25,80
;TEC-CC1uF-50V-0805-X7R;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;58,80;0,00;58,80
;;03 giu 2022;Non definito;2066;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;29,40;29,40;0,00
;TEC-CC2.2UF-50V-0603-X5R;19 gen 2022;25 gen 2022;69;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;80,00;0,00;80,00
;TEC-CC2.2uF-6.3V-0603-X7;12 nov 2021;02 nov 2021;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;50,00;0,00;50,00
;TEC-CC220NF-50V-0603-X7R;19 gen 2022;25 gen 2022;69;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;37,20;0,00;37,20
;TEC-CC220pF-50V-0603-COG;12 apr 2022;29 mar 2022;36;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;68,00;0,00;68,00
;TEC-CC22NF-50V-0603-X7R;21 gen 2022;25 gen 2022;36;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;14,00;0,00;14,00
;TEC-CC22pF-50V-0603-NP0;31 gen 2022;02 feb 2022;96;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;10,40;0,00;10,40
;TEC-CC22pF-50V-0805-NP0;26 gen 2022;31 gen 2022;96;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;20,00;0,00;20,00
;TEC-CC22uF-16V-1210-X7R;12 gen 2022;17 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;214,00;0,00;214,00
;;31 gen 2022;02 feb 2022;96;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;602,00;0,00;602,00
;TEC-CC22uF-6.3V-0603-X5R;07 gen 2022;12 gen 2022;2225;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;102,00;0,00;102,00
;TEC-CC22uF-6.3V-0805-X7R;07 gen 2022;12 gen 2022;2225;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;396,00;0,00;396,00
;TEC-CC4.7UF-10V-0603-X5R;07 gen 2022;12 gen 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;28,00;0,00;28,00
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;28,00;0,00;28,00
;;10 mag 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;28,00;28,00;0,00
;;12 lug 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;28,00;28,00;0,00
;;13 set 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;28,00;28,00;0,00
;TEC-CC4.7UF-10V-0603-X7R;08 feb 2022;07 feb 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;120,00;0,00;120,00
;TEC-CC4.7UF-25V-0805-X7R;05 gen 2022;11 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;186,00;0,00;186,00
;;08 mar 2022;05 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;186,00;0,00;186,00
;;31 mar 2022;24 mar 2022;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;186,00;0,00;186,00
;;07 giu 2022;Non definito;1793;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;186,00;186,00;0,00
;;;;343;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Aperta;186,00;186,00;0,00
;TEC-CC470NF-50V-0603-X7R;05 gen 2022;11 gen 2022;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;64,00;0,00;64,00
;TEC-CC470NF-50V-0805-X7R;31 gen 2022;25 gen 2022;73;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;38,70;0,00;38,70
;TEC-CC470PF-50V-0603-X7R;19 gen 2022;25 gen 2022;69;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;6,80;0,00;6,80
;TEC-CC47nF-50V-0603-COG;11 ott 2021;12 ott 2021;1685;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;36,00;0,00;36,00
;TEC-CC47nF-50V-0603-X7R;05 gen 2022;12 gen 2022;2235;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;7,60;0,00;7,60
;TEC-CC47uF-10V-0805-X7R;11 ott 2021;12 ott 2021;1685;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;264,00;0,00;264,00
;TEC-CC680nF-25V-0805-X7R;12 dic 2021;02 dic 2021;1791;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;41,25;0,00;41,25
;;19 gen 2022;25 gen 2022;1917;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;49,50;0,00;49,50
;TEC-CC82pF-50V-0603-X7R;07 gen 2022;12 gen 2022;2225;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;34,80;0,00;34,80
;TEC-CC4.7NF-250VAC-Y2;31 gen 2022;25 gen 2022;73;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;24,00;0,00;24,00
;TEC-GRM31C5C1E104JA01L;10 dic 2021;30 nov 2021;1641;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;148,00;0,00;148,00
;TEC-CE470UF25VVER;15 feb 2022;Non definito;229;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Chiusa senza completa evasione;19,00;0,00;0,00
;TEC-CP220NF250V;07 gen 2022;12 gen 2022;2181;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;24,75;0,00;24,75
;;15 feb 2022;12 feb 2022;229;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;51,30;0,00;51,30
;TEC-CP10NF400V-P7.5 H4;15 apr 2022;Non definito;387;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Chiusa senza completa evasione;46,50;0,00;0,00
;TEC-CM100NF50V-5,08;28 feb 2022;04 mar 2022;302;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;58,00;0,00;58,00
;TEC-CC0603ZRY5V9BB104;12 gen 2022;17 gen 2022;9;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;34,80;0,00;34,80
;TEC-2273041-1;03 mar 2022;Non definito;229;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Chiusa senza completa evasione;813,00;0,00;0,00
;TEC-43045-1412;08 mar 2022;25 feb 2022;2000;Ordine a Fornitore;Ricevuta Bancaria 60 df fm+10g;Evasa;147,89;0,00;147,89
